Time_s,Ground_Truth,Classical_Output,Quantum_Output
1.294,0.0998697850980891,0.106817449849882,0.0500047115422087
1.295,0.0320895214578137,0.0901735714497121,0.098071414705039
1.296,-0.0351385713393035,-0.0754405261017268,-0.0128662627858104
1.297,-0.101578520100082,-0.0399636797407284,-0.184951205996801
1.298,-0.166999410781432,-0.204300434088281,-0.225000638820168
1.299,-0.231176555902507,-0.25434766412326,-0.238434571347568
1.3,-0.293892626146237,-0.278062962894748,-0.323131751820652
1.301,-0.354938739862844,-0.383183422251462,-0.253277203228223
1.302,-0.414115504428736,-0.379229818635292,-0.395490001895575
1.303,-0.471234003686565,-0.418265156518082,-0.362237825654268
1.304,-0.526116725999745,-0.435264120306879,-0.33781226211052
1.305,-0.578598427791231,-0.513422302516737,-0.540471040600188
1.306,-0.628526927803198,-0.577999946241494,-0.537907463149864
1.307,-0.675763827706999,-0.633978163617531,-0.666556997177281
1.308,-0.720185155111288,-0.687981189199176,-0.708941266993021
1.309,-0.761681925455861,-0.741530078772031,-0.77425213303588
1.31,-0.800160619739289,-0.748379761801727,-0.762825644373429
1.311,-0.835543575505293,-0.850948370775592,-0.874552444495131
1.312,-0.867769289004972,-0.849098978109934,-0.924581004240021
1.313,-0.89679262695507,-0.782392706641098,-0.910274863618823
1.314,-0.92258494682508,-0.876309770727519,-0.974352302618529
1.315,-0.945134125103889,-0.915363785430297,-0.921350169938462
1.316,-0.964444493518351,-0.942942020010105,-0.913781699016844
1.317,-0.9805366836968,-0.87889907620774,-0.977865752895551
1.318,-0.993447381289458,-1.10205921371024,-0.918181955154404
1.319,-1.00322899106961,-0.984823339528257,-1.07052406956194
1.32,-1.00994921504348,-1.02203772700365,-1.08137724323935
1.321,-1.01369054608842,-1.04987406938463,-1.07183536870671
1.322,-1.01454968011674,-1.07285640830255,-0.924931033203108
1.323,-1.01263685022308,-1.00932993658984,-0.960356213912545
1.324,-1.00807508671341,-1.00558806123077,-0.985020357960626
1.325,-1.00099940733279,-1.01116662743747,-0.895858271453497
1.326,-0.991555942402059,-0.960373163554591,-0.879019661420382
1.327,-0.979900999941202,-0.993591907379698,-1.02506079862153
1.328,-0.96620007619439,-0.957804926637754,-0.896405720169363
1.329,-0.9506268172793,-0.890980710793198,-0.909958234737028
1.33,-0.933361937957376,-0.978776800536269,-0.93847095095747
1.331,-0.9145921037622,-0.882014260439175,-0.933495997496424
1.332,-0.894508782927623,-0.904750066798187,-1.03513281336312
1.333,-0.873307074725612,-0.872396887772848,-0.920354528508799
1.334,-0.851184520953975,-0.815343876914571,-0.962338020758077
1.335,-0.828339907406219,-0.800666597752104,-0.965147256174166
1.336,-0.804972062208818,-0.776759300608951,-0.699559115899218
1.337,-0.781278657925321,-0.741454341675153,-0.803296288983099
1.338,-0.757455024300991,-0.719140893152957,-0.754857986173489
1.339,-0.733692978457584,-0.674817505752305,-0.713433519626122
1.34,-0.710179679244293,-0.712894556615656,-0.73663159424542
1.341,-0.687096512309812,-0.642779596170956,-0.601500756408074
1.342,-0.664618012281329,-0.568220558789169,-0.54162550980329
1.343,-0.642910828221624,-0.667908389800982,-0.687906958702068
1.344,-0.622132738284734,-0.602371380011574,-0.57671818356066
1.345,-0.602431719207243,-0.567850495243788,-0.56202973563819
1.346,-0.583945075955884,-0.476631018494729,-0.614154294609945
1.347,-0.566798636506257,-0.615980527193724,-0.601680922448534
1.348,-0.55110601635264,-0.470494516884042,-0.534576059492165
1.349,-0.536967956948504,-0.514553010569,-0.530967508621719
1.35,-0.524471741852423,-0.545565590542167,-0.525106336063486
1.351,-0.513690693908395,-0.539109642582541,-0.545338381525648
1.352,-0.504683756324337,-0.521903730211729,-0.577754783645845
1.353,-0.497495160031495,-0.543793799136103,-0.563695446793108
1.354,-0.492154179212569,-0.496042311827032,-0.50542900307016
1.355,-0.488674976381002,-0.509775228267491,-0.394537619311721
1.356,-0.487056537880363,-0.394778504663344,-0.514400601431176
1.357,-0.48728270015465,-0.415236210675638,-0.534982065772527
1.358,-0.489322266619944,-0.476844298073758,-0.563454844292039
1.359,-0.493129214448636,-0.470345911845638,-0.461903591696999
1.36,-0.498642990062144,-0.463361079861868,-0.585026670369843
1.361,-0.505788891619461,-0.440349113604105,-0.469222943974454
1.362,-0.514478536290345,-0.461137463989754,-0.5441147482387
1.363,-0.524610409615673,-0.646636832440187,-0.536953896587562
1.364,-0.536070493786933,-0.589658590584326,-0.545500141585245
1.365,-0.54873297122402,-0.562525016649198,-0.385258663831974
1.366,-0.562460999398513,-0.505717854614601,-0.614490714166119
1.367,-0.577107552440565,-0.512575666577264,-0.581357369469855
1.368,-0.592516324684134,-0.617434663615753,-0.615245213606018
1.369,-0.608522690949096,-0.579750598877424,-0.513095967999998
1.37,-0.624954718032612,-0.62749670779887,-0.735318989314982
1.371,-0.641634221587167,-0.611405281242746,-0.619282570552424
1.372,-0.658377862301096,-0.584886859751217,-0.637456304887232
1.373,-0.67499827507008,-0.684466790209745,-0.775908946142062
1.374,-0.691305224657448,-0.577218958796334,-0.690143032598675
1.375,-0.707106781186547,-0.720943527084975,-0.75716416362705
1.376,-0.722210508692658,-0.733420755888144,-0.706970383932526
1.377,-0.736424659884028,-0.686273591691864,-0.822720145744295
1.378,-0.749559370223381,-0.764189779571758,-0.84480436294697
1.379,-0.761427844441491,-0.803636389640498,-0.65012180670321
1.38,-0.771847528634813,-0.786369691949801,-0.703827606319351
1.381,-0.7806412611776,-0.710057993131283,-0.757695137609762
1.382,-0.787638395796877,-0.781267684244894,-0.717100786162925
1.383,-0.792675890313746,-0.79259441078199,-0.746368446161461
1.384,-0.795599354747065,-0.753972611388925,-0.854504722916376
1.385,-0.796264052703893,-0.818252243397178,-0.667721446745889
1.386,-0.794535850244157,-0.707450044477875,-0.696575478995453
1.387,-0.790292106703091,-0.820478823869643,-0.825122700466232
1.388,-0.783422502282586,-0.704180332817522,0.0667330311593882
1.389,-0.77382979758005,-0.693416125965381,-0.768402270119756
1.39,-0.761430520607954,-0.869321223956312,-0.814160644164262
1.391,-0.746155577267536,-0.764758669675279,-0.717569722346098
1.392,-0.727950781673544,-0.711143558550942,-0.806269499827168
1.393,-0.706777303180638,-0.622577006795081,-0.863715352703552
1.394,-0.682612027434048,-0.650899540293259,-0.779169059899633
1.395,-0.655447829254369,-0.636158070037373,-0.642114301866392
1.396,-0.625293755666213,-0.667121034836108,-0.654918441200176
1.397,-0.5921751178901,-0.567774991047088,-0.616703691115792
1.398,-0.556133491633245,-0.507788344618382,-0.6380341011283
1.399,-0.517226625535468,-0.417148904089793,-0.554152102348648
1.4,-0.47552825814757,-0.49094068385078,-0.495555531530398
1.401,-0.431127844339103,-0.447758329255979,-0.35038145217359
1.402,-0.384130192546317,-0.340239171638258,-0.334256971665287
1.403,-0.334655014778317,-0.35714874370161,-0.300319797283607
1.404,-0.282836391794281,-0.240376683586991,-0.204964342940201
1.405,-0.228822156347664,-0.211318521174608,-0.1504773982708
1.406,-0.172773197858224,-0.210228156060795,-0.16936632150322
1.407,-0.114862692320584,-0.11031095423707,-0.0531700960378066
1.408,-0.0552752616824562,-0.0237987487875563,0.0341208990785442
1.409,0.00579393267209166,-0.0202885011367645,0.0661411383514066
1.41,0.0681401573240794,0.0773518915760366,0.114709340821865
1.411,0.131550129748651,0.0631825307359752,0.171936685282752
1.412,0.195803091097414,0.194636485688362,0.166653759817961
1.413,0.260671922876112,0.204377540133292,0.259408653080947
1.414,0.325924301307862,0.37440795239142,0.304527391726084
1.415,0.391323882957394,0.39280016348371,0.483910396640824
1.416,0.456631515011822,0.532570782926857,0.391797279378672
1.417,0.521606463472038,0.489117029914122,0.448151723145379
1.418,0.586007652404601,0.681825333974322,0.505693393315652
1.419,0.649594907339765,0.643714904676475,0.642090221606264
1.42,0.71213019587489,0.686124096544697,0.7899543919843
1.421,0.773378858556577,0.747245842310267,0.790758370037128
1.422,0.833110823167286,0.809397350886483,0.898615780743544
1.423,0.891101795634396,0.895567377784483,0.896477256551481
1.424,0.947134420909331,0.952626262659905,0.974973839392335
1.425,1.00099940733278,0.900319347171247,1.02118457075559
1.426,1.05249660820613,1.03979622295351,1.05253188859076
1.427,1.10143605452988,1.09410141670281,1.13841894253196
1.428,1.14763893314383,1.24527720057032,1.17413372290196
1.429,1.19093850481113,1.23851346997115,1.17240739020142
1.43,1.23118095712595,1.19953551702465,1.21285337470167
1.431,1.26822618749204,1.24492403737877,1.25259674290844
1.432,1.30194851181247,1.43312763183869,1.22297362473023
1.433,1.33223729495038,1.38791426469427,1.26719440352615
1.434,1.3589974994605,1.41752647146901,1.29876400979869
1.435,1.38215014955271,1.43195718798169,1.35195882967195
1.436,1.40163270772602,1.35705312504929,1.30045816184966
1.437,1.41739936200428,1.38920873264075,1.43749433733875
1.438,1.42942122220854,1.44086298014039,1.39576389528706
1.439,1.43768642421423,1.49264664209795,1.46092970538759
1.44,1.4422001416595,1.42528274880927,1.44442356434711
1.441,1.44298450509358,1.44912520122762,1.519651582313
1.442,1.44007842907506,1.47256840869934,1.4490586161564
1.443,1.43353734824921,1.5131354947677,1.37904667348694
1.444,1.42343286394617,1.49754459377122,1.50678266295387
1.445,1.40985230334615,1.3937946826149,1.51040857502665
1.446,1.39289819374992,1.39408042527642,1.39122318328441
1.447,1.37268765497113,1.34859699791992,1.39276856812692
1.448,1.3493517133277,1.33041958488463,1.37618224907764
1.449,1.32303454115045,1.31921380091495,1.39465841983593
1.45,1.29389262614624,1.27789595414285,1.39039363729202
1.451,1.26209387534638,1.22273732208753,1.24979872311635
1.452,1.22781665873902,1.22736430384358,1.25993153863624
1.453,1.19124879802168,1.13655250567541,1.14910224557339
1.454,1.15258650621808,1.20802171732057,1.05421255036419
1.455,1.11203328417756,1.11638306546615,1.16652790759242
1.456,1.06979878021633,1.05634719574142,1.08982636639959
1.457,1.02609761936436,1.12641971029312,0.966379701485062
1.458,0.981148208850303,0.973702219645954,1.04721393581104
1.459,0.935171526587057,0.988935241897731,0.835774047448211
1.46,0.888389899513004,0.877962049606129,0.87739076125375
1.461,0.841025778697017,0.824770683804564,0.900485376212994
1.462,0.793300518129595,0.751462061366246,0.82089804241381
1.463,0.745433164096723,0.821848442360938,0.849478344163866
1.464,0.697639261969383,0.703266505403681,0.82484266062874
1.465,0.650129687137508,0.556794000368493,0.640146529733811
1.466,0.603109506676731,0.656698563842001,0.682298372005283
1.467,0.556776878156638,0.549171559913539,0.605088259091878
1.468,0.511321991784893,0.609948626928708,0.433643615275165
1.469,0.466926061830608,0.538871499190213,0.459457722254214
1.47,0.423760372987057,0.339800120693772,0.420327805717171
1.471,0.381985387017098,0.432795822396222,0.360353147370085
1.472,0.341749914678964,0.420000164343256,0.256797035545597
1.473,0.303190357554825,0.250050914674875,0.243515590167618
1.474,0.266430024004187,0.346394337791733,0.282722755981705
1.475,0.231578523038968,0.233338053614182,0.143811682639835
1.476,0.198731239471353,0.278696887630047,0.00896210838850531
1.477,0.167968893219717,0.184365160093866,0.0292937547503714
1.478,0.139357185177107,0.0915431352559228,0.160162625502992
1.479,0.112946531551065,0.153163604765767,0.187682412498411
1.48,0.0887718880783385,0.114381760472085,0.0865644798851626
1.481,0.0668526650038052,0.0535075254997983,0.064140932801607
1.482,0.0471927331949041,0.0441028324532355,0.0526650753266254
1.483,0.0297805212416815,-0.0160823815318488,-0.0457661596923403
1.484,0.0145892028734114,0.0543398358533934,0.0417072072877535
1.485,0.00157697350653979,0.0926020259261194,0.0271689077502429
1.486,-0.00931258576969318,-0.0429638651163948,0.126854079547358
1.487,-0.0181500589631279,0.0241116503444802,0.0658145288375821
1.488,-0.02501966338363,-0.0171749501932283,-0.0223821688424318
1.489,-0.0300186384337925,-0.0537931606788607,0.0114778659582131
1.49,-0.0332565585893969,-0.00573016185665139,-0.040051616573027
1.491,-0.0348545746061188,-0.0740896901876137,0.0226822640963006
1.492,-0.0349445873985235,-0.0631038606987046,-0.0140260838015923
1.493,-0.0336683594213425,-0.0359316704594627,-0.095601064436641
1.494,-0.0311765687397432,-0.0901746377178068,-0.0592451526795174
1.495,-0.0276278113021067,-0.0147127255747009,-0.0280311633173577
1.496,-0.0231875572242085,-0.00861718702962671,-0.0792033307069005
1.497,-0.0180270671561756,0.0571293597604167,0.0383037413282008
1.498,-0.0123222750310682,0.0933662647053174,-0.0256715301947762
1.499,-0.00625264368583805,0.059074938900918,-0.014913946662928
1.5,3.18531963905629e-15,0.010915025430201,0.00994611363093568
1.501,0.0062526436858373,0.0257844899794636,-0.0985989982164421
1.502,0.0123222750310676,0.0584895236657869,0.0335105416314879
1.503,0.0180270671561817,0.0357767206018886,0.0780873455508928
1.504,0.023187557224208,0.0510328857659309,0.0632880765370407
1.505,0.0276278113021058,0.00512277461261492,0.0494725201835448
1.506,0.0311765687397428,0.0209221450542038,-0.00052409168575368
1.507,0.0336683594213415,0.104361042930949,0.00791231713347969
1.508,0.0349445873985235,0.0611357703161721,0.0795496740695785
1.509,0.0348545746061232,0.0135906542344033,0.0731219459981665
1.51,0.0332565585893972,0.0640279276038289,0.0262434100225114
1.511,0.0300186384337911,0.0582386593029823,-0.064617467832319
1.512,0.0250196633836307,0.0682577862514132,-0.0164892421325867
1.513,0.0181500589631262,0.0387281505083171,0.0566837558163506
1.514,0.00931258576969435,-0.0300389928500264,-0.107754723683561
1.515,-0.00157697350653868,-0.0704384783193689,-0.161815954764383
1.516,-0.0145892028734098,0.0555023247028969,-0.0582190171255459
1.517,-0.0297805212416836,-0.0129196628391357,-0.0664042852067172
1.518,-0.047192733194902,-0.10498633007522,-0.111658251867735
1.519,-0.0668526650038075,-0.0740761282931549,-0.117945754485297
1.52,-0.0887718880783357,-0.14303651534338,-0.145173014797145
1.521,-0.112946531551068,-0.0651610294917688,-0.0753669167046474
1.522,-0.139357185177104,-0.0630179022578893,-0.15587134492238
1.523,-0.16796889321972,-0.192187517495518,-0.174515029006467
1.524,-0.198731239471349,-0.179902837906553,-0.21268531739734
1.525,-0.231578523038971,-0.154895029675434,-0.112205863353234
1.526,-0.266430024004183,-0.22148821348532,-0.25824419969705
1.527,-0.303190357554832,-0.289989769581567,-0.368937349280906
1.528,-0.341749914678959,-0.34111871482634,-0.349380866283185
1.529,-0.381985387017102,-0.342296394667665,-0.381750340317509
1.53,-0.423760372987052,-0.41758086206512,-0.42071134191366
1.531,-0.466926061830611,-0.433178262620991,-0.407248435920313
1.532,-0.511321991784888,-0.530375737368866,-0.543191076925426
1.533,-0.556776878156648,-0.553616573333724,-0.664787882526213
1.534,-0.603109506676726,-0.531068928221705,-0.617986188131166
1.535,-0.650129687137511,-0.719738802054467,-0.715472770350446
1.536,-0.697639261969377,-0.658497091359172,-0.717601216200377
1.537,-0.745433164096718,-0.778843144956524,-0.760177797645137
1.538,-0.793300518129589,-0.770873317380991,-0.765408128855754
1.539,-0.841025778697011,-0.839318304043421,-0.850555060338877
1.54,-0.888389899512998,-0.81762127478804,-0.927390826780408
1.541,-0.935171526587051,-0.930349242079868,-0.994345970887717
1.542,-0.981148208850298,-0.92884737112573,-0.936895575301589
1.543,-1.02609761936435,-1.07402517557121,-0.851054692893374
1.544,-1.06979878021633,-1.07270859144805,-0.997904529943885
1.545,-1.11203328417756,-1.13389768110433,-1.10052164732577
1.546,-1.15258650621808,-1.13618350506756,-1.15880191097729
1.547,-1.19124879802168,-1.1912153321902,-1.22923852945985
1.548,-1.22781665873901,-1.29088636870205,-1.2031566170029
1.549,-1.26209387534638,-1.28215214403426,-1.33984030225719
1.55,-1.29389262614624,-1.25348465214875,-1.2517480782367
1.551,-1.32303454115045,-1.33334050829857,-1.28048669033865
1.552,-1.34935171332769,-1.28168698336022,-1.37111525396772
1.553,-1.37268765497113,-1.40847697442998,-1.36789996032103
1.554,-1.39289819374992,-1.34381284040344,-1.39897899088149
1.555,-1.40985230334614,-1.44093121895189,-1.47955501000844
1.556,-1.42343286394617,-1.39411338866949,-1.52728763335365
1.557,-1.4335373482492,-1.46487268859615,-1.51225110155419
1.558,-1.44007842907506,-1.43418133452911,-1.50913454576769
1.559,-1.44298450509358,-1.3920291410754,-1.3726168504051
1.56,-1.4422001416595,-1.44852039236816,-1.39842421889393
1.561,-1.43768642421423,-1.44792177917472,-1.38754691809435
1.562,-1.42942122220855,-1.37237001392162,-1.42705069318045
1.563,-1.41739936200428,-1.36710142263489,-1.38729450705523
1.564,-1.40163270772603,-1.38510070620613,-1.49510120965476
1.565,-1.38215014955271,-1.43043664288903,-1.36714050352939
1.566,-1.3589974994605,-1.36623517005279,-1.32759840767055
1.567,-1.33223729495038,-1.30923308052096,-1.37594018482625
1.568,-1.30194851181247,-1.21060106497923,-1.24717403509457
1.569,-1.26822618749204,-1.36353857464276,-1.19576517250628
1.57,-1.23118095712596,-1.16176274636476,-1.20807649102577
1.571,-1.19093850481114,-1.14793362051067,-1.24424018370836
1.572,-1.14763893314384,-1.04834792762305,-1.18595028010724
1.573,-1.10143605452989,-1.06060770053278,-1.16570800929059
1.574,-1.05249660820613,-1.05720663922987,-1.09462175933215
1.575,-1.00099940733279,-0.928191813845305,-1.15287833969097
1.576,-0.947134420909337,-0.938926494526136,-0.97268807400935
1.577,-0.891101795634403,-0.92697491795244,-0.899496715978261
1.578,-0.833110823167293,-0.76239916690961,-0.841184303328583
1.579,-0.773378858556584,-0.753271528080902,-0.710001930753368
1.58,-0.712130195874897,-0.712468671358635,-0.695970170489371
1.581,-0.649594907339772,-0.647560790039512,-0.631377813760584
1.582,-0.586007652404609,-0.617257680918337,-0.578100949547352
1.583,-0.521606463472046,-0.450701266796261,-0.32544777614591
1.584,-0.45663151501183,-0.528900161406655,-0.398082372012866
1.585,-0.391323882957401,-0.342740232192687,-0.398958890313607
1.586,-0.32592430130787,-0.284551973783955,-0.227049052842168
1.587,-0.26067192287612,-0.233315986189274,-0.187977106107987
1.588,-0.195803091097422,-0.147300042493689,-0.101148000630356
1.589,-0.131550129748659,-0.205354323410758,-0.0965853393952747
1.59,-0.0681401573240868,-0.0173634892860265,-0.124228509430063
1.591,-0.00579393267209888,-0.019156059866581,0.00603568367707801
1.592,0.0552752616824492,0.107018313747452,0.0505666960123991
1.593,0.114862692320577,0.00949634817878633,0.048630342927882
1.594,0.17277319785823,0.213852567234389,0.19009339845485
1.595,0.228822156347658,0.134632805489594,0.294483366858265
1.596,0.282836391794286,0.281185415036671,0.222478122336547
1.597,0.334655014778311,0.390915089343634,0.30722865594867
1.598,0.384130192546322,0.4355769904677,0.312055050670168
1.599,0.431127844339097,0.420804582511377,0.372858021677533
1.6,0.475528258147574,0.51984972280926,0.565837086708082
1.601,0.517226625535464,0.498908597990326,0.51584747257356
1.602,0.556133491633249,0.562843090563013,0.691719140568124
1.603,0.592175117890096,0.629452374259677,0.590787161680983
1.604,0.625293755666217,0.670402129700269,0.651213654235576
1.605,0.655447829254366,0.635528237192179,0.632995348068482
1.606,0.682612027434051,0.684314931173912,0.65008985109423
1.607,0.706777303180635,0.634447588296102,0.739574000249989
1.608,0.727950781673546,0.733679727964534,0.773816589467924
1.609,0.746155577267534,0.74475221865469,0.673888701843354
1.61,0.761430520607956,0.84411676613829,0.811619542266819
1.611,0.773829797580049,0.792937057343178,0.845332125468859
1.612,0.783422502282588,0.821251899144546,0.743282452321013
1.613,0.79029210670309,0.806849566464136,0.767203118543497
1.614,0.794535850244159,0.819174673441416,0.728269391587797
1.615,0.796264052703893,0.779598452575581,0.711655206966175
1.616,0.795599354747065,0.832573292929116,0.758534185342905
1.617,0.792675890313747,0.786135334303121,0.781090547430601
1.618,0.787638395796877,0.817004263120645,0.860999578663301
1.619,0.780641261177601,0.873574807681463,0.813293492490132
1.62,0.771847528634813,0.814455255595689,0.737368336475799
1.621,0.761427844441493,0.796470633605422,0.819874778995769
1.622,0.749559370223381,0.724839601168937,0.707235928931188
1.623,0.736424659884029,0.816889169773511,0.81254882445526
1.624,0.72221050869265,0.732423774729679,0.788489485058347
1.625,0.707106781186548,0.680201542396285,0.808081879815237
1.626,0.691305224657447,0.670525911503382,0.734203780737897
1.627,0.674998275070082,0.73978853501656,0.664155319726033
1.628,0.658377862301096,0.721968638362515,0.711977656063143
1.629,0.641634221587169,0.709896841936774,1.46003706789797
1.63,0.624954718032605,0.592600707598675,0.56814326281059
1.631,0.608522690949098,0.585897364373858,0.684079959518986
1.632,0.592516324684134,0.590830349728303,0.53710385395571
1.633,0.577107552440567,0.552369030673802,0.566082055037466
1.634,0.562460999398512,0.550373578831808,0.514877067635224
1.635,0.548732971224022,0.521094546743399,0.434426402715419
1.636,0.536070493786928,0.522273063218738,0.427268779020065
1.637,0.524610409615674,0.544047312184571,0.405326658642639
1.638,0.514478536290345,0.537545632980534,0.436292292887047
1.639,0.505788891619462,0.426534087039015,0.509632334612745
1.64,0.498642990062144,0.510038432612694,0.480234310157946
1.641,0.493129214448637,0.47406847236337,0.45784533758685
1.642,0.489322266619942,0.508718911484436,0.48586736766434
1.643,0.487282700154651,0.545467209296271,0.503423705009614
1.644,0.487056537880364,0.519506342234804,0.534251985445031
1.645,0.488674976381002,0.431844432376331,0.566644274581033
1.646,0.49215417921257,0.477187773370498,0.534937742066705
1.647,0.497495160031494,0.426631779044889,0.53024028213943
1.648,0.504683756324339,0.517556069739134,0.572132584866834
1.649,0.513690693908394,0.476050371137531,0.519119184400014
1.65,0.524471741852424,0.544925314448633,0.581098752674697
1.651,0.536967956948502,0.518195328859698,0.478481382834781
1.652,0.551106016352641,0.550595672086541,0.464692139834475
1.653,0.566798636506255,0.516110183068318,0.480837026377626
1.654,0.58394507595589,0.578285932630701,0.521989418093528
1.655,0.602431719207241,0.586595707670611,0.543844495175042
1.656,0.622132738284736,0.69421602412384,0.649647867341228
1.657,0.642910828221621,0.691036830866499,0.644495569725268
1.658,0.66461801228133,0.737048215148231,0.599072727614502
1.659,0.68709651230981,0.738530790430801,0.587842432172357
1.66,0.710179679244301,0.786342963140429,0.618975772754162
1.661,0.733692978457582,0.72954955130397,0.758690726465294
1.662,0.757455024300992,0.721912434661464,0.719408659952576
1.663,0.781278657925318,0.862345851157745,0.857676171041349
1.664,0.804972062208819,0.787265497546821,0.825411132592551
1.665,0.828339907406216,0.887926886488891,0.958456495618517
1.666,0.851184520953972,0.882715549429271,0.873888562622153
1.667,0.87330707472561,0.917281398526225,0.939485775690417
1.668,0.894508782927621,0.974801276679873,0.926563425311569
1.669,0.914592103762198,0.89681587415558,0.899350091885014
1.67,0.933361937957374,0.866669703256591,0.931340186202281
1.671,0.950626817279298,0.9876616790805,1.70425687251397
1.672,0.966200076194388,0.929961893905961,0.989877730520697
1.673,0.9799009999412,0.907041236389226,0.970208420864217
1.674,0.991555942402058,0.995367380164599,0.910861944657675
1.675,1.00099940733279,1.09230179087495,1.04746095232807
1.676,1.00807508671341,0.958024313074632,0.940426767641149
1.677,1.01263685022308,1.01920142783182,0.990122886903927
1.678,1.01454968011674,1.02967367178906,1.06202792914065
1.679,1.01369054608842,0.965678270637186,0.991507288400982
1.68,1.00994921504348,1.05129042555952,0.999887605036787
1.681,1.00322899106961,0.943756904176502,1.00295950387992
1.682,0.993447381289459,1.0485531553681,1.08041382926106
1.683,0.980536683696802,0.96262305429757,0.960963436139757
1.684,0.964444493518353,0.934005489811157,1.04231714797651
1.685,0.945134125103892,0.918128208538628,1.00938795631555
1.686,0.922584946825082,0.963989182592647,0.962251068966693
1.687,0.896792626955073,0.906571572015251,0.954560623805957
1.688,0.867769289004976,0.932085064513184,0.842725349725836
1.689,0.835543575505297,0.829320872814147,0.77856300799339
1.69,0.800160619739293,0.820762574453248,0.8804179397335
1.691,0.761681925455866,0.724861399691709,0.782556409683164
1.692,0.720185155111293,0.8885402646743,0.722808624377717
1.693,0.675763827707004,0.760129520783839,0.69539428580635
1.694,0.628526927803204,0.651768540967721,0.61763452472209
1.695,0.578598427791237,0.591066049546905,0.535505316606356
1.696,0.526116725999752,0.575024299510995,0.529402687981148
1.697,0.471234003686571,0.510144097207003,0.337563352581383
1.698,0.414115504428743,0.397396510846578,0.432348931666258
1.699,0.354938739862851,0.271027730186365,0.388124045767949
1.7,0.29389262614625,0.343202982063073,0.313796015043244
1.701,0.231176555902521,0.207003103391915,0.297466549892886
1.702,0.166999410781433,0.229104023658432,0.189368122592277
1.703,0.101578520100083,0.197000955907251,0.122286312997073
1.704,0.0351385713393113,0.00169764413689377,0.0425612083545389
1.705,-0.0320895214578058,0.0333516997404467,-0.0780007426233913
1.706,-0.0998697850980742,-0.058677954109356,0.00314154547159001
1.707,-0.167962383970929,-0.110129432710851,-0.0888226000055533
1.708,-0.236124839443186,-0.190816024958085,-0.151493123304578
1.709,-0.30411326512912,-0.199352449003649,-0.295070090143107
1.71,-0.371683611157091,-0.360266559996994,-0.306796033371479
1.711,-0.438592910502493,-0.375280217312925,-0.445273527199657
1.712,-0.504600520443331,-0.462742971238847,-0.565870184894202
1.713,-0.569469352222036,-0.665288666890433,-0.653031089210149
1.714,-0.632967082061711,-0.674693567079631,-0.617822580426607
1.715,-0.694867336790406,-0.728981767273734,-0.648219361182739
1.716,-0.754950847468845,-0.682393895827306,-0.781862659766528
1.717,-0.813006564597674,-0.788516878590437,-0.71873950920017
1.718,-0.868832728696111,-0.944480515022386,-0.885628853651416
1.719,-0.922237890296084,-0.917702838955707,-1.02326269933173
1.72,-0.973041873680366,-0.973557944624449,-0.922651403157095
1.721,-1.02107667901157,-1.01403850465552,-0.992591242279043
1.722,-1.06618731784551,-1.01390307359689,-1.10417518140261
1.723,-1.10823257739929,-1.14565686813416,-1.01193847690366
1.724,-1.14708570934591,-1.14853787947982,-1.04576744951012
1.725,-1.18263503933412,-1.08709971999969,-1.22553911687677
1.726,-1.21478449387875,-1.21052570914247,-1.20096183964737
1.727,-1.2434540417344,-1.11708163359902,-1.24058488580952
1.728,-1.26858004734737,-1.27547335515973,-1.1746450022653
1.729,-1.2901155344776,-1.23931777494389,-1.26200890950217
1.73,-1.30803035858908,-1.27867460117726,-1.29638989144866
1.731,-1.32231128712289,-1.34559135102716,-1.43133261514
1.732,-1.33296198728611,-1.35930388702191,-1.36119516971567
1.733,-1.34000292151263,-1.26362153979984,-1.40152766768763
1.734,-1.34347115127217,-1.37412144531029,-1.38373705441178
1.735,-1.34342005042138,-1.34395262385203,-1.33909238603999
1.736,-1.33991892980078,-1.38564680313995,-1.39083912460834
1.737,-1.33305257528189,-1.27434036675024,-1.30416225457215
1.738,-1.32292070195656,-1.2502937608695,-1.35240400110169
1.739,-1.30963732763331,-1.34289355333751,-1.29257088050009
1.74,-1.2933300692595,-1.16282380722263,-1.36945931279997
1.741,-1.27413936632229,-1.27331481422935,-1.38379910193322
1.742,-1.25221763569202,-1.24847630350891,-1.23238376131312
1.743,-1.22772836275663,-1.15941756227563,-1.23907148496836
1.744,-1.20084513405415,-1.26980269565632,-1.1787341220776
1.745,-1.17175061693747,-1.14527475382372,-1.0437906072363
1.746,-1.140635492103,-1.09156339466025,-1.06396668157087
1.747,-1.10769734507777,-1.08179427810161,-1.10750099957056
1.748,-1.07313952298866,-1.03919878130214,-1.04820859064628
1.749,-1.0371699631297,-0.985186358424782,-0.943325625139953
1.75,-0.999999999999999,-0.996760648523838,-0.974224687362779
1.751,-0.961843157601759,-0.946456370911553,-0.918368567028299
1.752,-0.922913933867897,-0.972938146356554,-0.990670912543782
1.753,-0.883426584128388,-0.85781076104119,-0.83144452834976
1.754,-0.843593910525969,-0.814626999290541,-0.87426262579144
1.755,-0.803626064252801,-0.742171696331138,-0.86051248090881
1.756,-0.763729367403222,-0.713260662922566,-0.7633402531913
1.757,-0.724105161120862,-0.754118764258689,-0.709747524348744
1.758,-0.684948686565257,-0.645941110496599,-0.66787509275263
1.759,-0.646448005031591,-0.571844681319046,-0.710498170420565
