Time_s,Classical_LNA_Output,Quantum_LNA_Output,Classical_Filtered,Quantum_Filtered,Classical_SAR_ADC,Quantum_DS_ADC
2.714,-3.29632524372575,-3.28998952685642,-3.23269109224672,-1.74007647152072,0,3.29999999999999
2.715,-3.2951876127128,-3.28994688658416,-3.24972897250584,-0.484106670931553,0,3.29999999999999
2.716,-3.29896252736072,-3.29969830201499,-3.30160930420206,-0.850010479808227,0,3.29999999999999
2.717,-3.29914401874402,-3.3034130144459,-3.32008143307942,-2.71520842653896,0,3.29999999999999
2.718,-3.29958387195933,-3.30549715128654,-3.30591854107865,-4.03963361869087,0,3.29999999999999
2.719,-3.29955947670686,-3.30700754788724,-3.29202721464484,-3.91514774314365,0,3.29999999999999
2.72,-3.29957321550549,-3.30757907210559,-3.29293386550538,-3.24894995826515,0,3.29999999999999
2.721,-3.29967833811319,-3.30618568205902,-3.30003623199511,-2.99935534383564,0,3.29999999999999
2.722,-3.29979882027742,-3.30760997170735,-3.30290840229927,-3.19486301607294,0,3.29999999999999
2.723,-3.29986286071732,-3.30737638985836,-3.30096550830049,-3.39958074732426,0,3.29999999999999
2.724,-3.29981844241876,-3.30784995287927,-3.2988268542935,-3.40136235259979,0,3.29999999999999
2.725,-3.29987843279573,-3.30784588259985,-3.29882587357477,-3.30700733232824,0,3.29999999999999
2.726,-3.2999542173186,-3.30835278752266,-3.29985775804112,-3.26368779218302,0,3.29999999999999
2.727,-3.29999586099061,-3.30827634376027,-3.30036082921292,-3.28829387642636,0,3.29999999999999
2.728,-3.30000403493789,-3.30803783682683,-3.30015528503114,-3.31984213065016,0,3.29999999999999
2.729,-3.30002956186851,-3.30788200011818,-3.29987224913506,-3.32273389597629,0,3.29999999999999
2.73,-3.30004706707931,-3.30821723659243,-3.29987061973977,-3.30927235186128,0,3.29999999999999
2.731,-3.30002577427964,-3.30831981000471,-3.30002197141847,-3.30177548130751,0,3.29999999999999
2.732,-3.3000675737394,-3.30846647324926,-3.30010394729379,-3.3047233278601,0,3.29999999999999
2.733,-3.30017479852118,-3.30855944598631,-3.30008465442592,-3.30969587558451,0,3.29999999999999
2.734,-3.30000774572017,-3.3085527040598,-3.30006224940729,-3.3107090900953,0,3.29999999999999
2.735,-3.30016744537619,-3.30860617004268,-3.30008133953045,-3.30894391803272,0,3.29999999999999
2.736,-3.30025905964104,-3.30877138688763,-3.30011477182997,-3.30773392922636,0,3.29999999999999
2.737,-3.30020605634399,-3.30890616116449,-3.30015753127834,-3.30807828562682,0,3.29999999999999
2.738,-3.30002768001482,-3.30862824150822,-3.30020179787298,-3.30888539303576,0,3.29999999999999
2.739,-3.29990723806334,-3.30894992442398,-3.30018372328858,-3.30914874684728,0,3.29999999999999
2.74,-3.30003416285983,-3.30886653976165,-3.3000742972,-3.30891643449871,0,3.29999999999999
2.741,-3.29990579025511,-3.30883381053915,-3.29995610519388,-3.3087200771566,0,3.29999999999999
2.742,-3.29995526046784,-3.30879514615858,-3.29991654844974,-3.30876406161228,0,3.29999999999999
2.743,-3.3000241939458,-3.3083955128385,-3.29994112297558,-3.30884609019218,0,3.29999999999999
2.744,-3.29991205617608,-3.30859181826209,-3.29997238554567,-3.30876535390345,0,3.29999999999999
2.745,-3.29986680456588,-3.30864868916785,-3.29997596131835,-3.30857918333209,0,3.29999999999999
2.746,-3.29976228213366,3.29093976332601,-3.29993368657892,-3.00106332459507,0,3.29999999999999
2.747,-3.2997988070639,-3.30851543999216,-3.29985505721645,-1.83840963278674,0,3.29999999999999
2.748,-3.29983891733931,-3.30849403284678,-3.29978782403929,-0.52331425707385,0,3.29999999999999
2.749,-3.29985064631982,-3.30765304715359,-3.29977752232759,-0.84397222410433,0,3.29999999999999
2.75,-3.29992176556436,-3.30826611583646,-3.29982073805044,-2.7079924366609,0,3.29999999999999
2.751,-3.29987633875235,-3.30829389641577,-3.29987521728476,-4.04987330934256,0,3.29999999999999
2.752,-3.29970873311902,-3.30833854741042,-3.29989624215471,-3.9300646971299,0,3.29999999999999
2.753,-3.29984713725639,-3.30843368168638,-3.29986016412692,-3.25486168809844,0,3.29999999999999
2.754,-3.29941781525614,-3.30431339686692,-3.29978009478305,-2.99711477998866,0,3.29999999999999
2.755,-3.29950149639207,-3.30032064786112,-3.29967344420018,-3.19143611469418,0,3.29999999999999
2.756,-3.29852487556202,-3.30392444937903,-3.29950534061739,-3.39723367772727,0,3.29999999999999
2.757,-3.29887488236936,1.68753752412958,-3.29921701627539,-3.1655803116352,0,3.29999999999999
2.758,-3.29754460403228,-3.2871979646323,-3.29881463460753,-2.18946998846512,0,3.29999999999999
2.759,-3.29133780745012,-3.29735488593718,-3.29805123717231,-1.14812793999742,0,3.29999999999999
2.76,-3.29662149232223,-3.27151943944593,-3.29641771284585,-1.41013309821915,0,3.29999999999999
2.761,-3.29310113464526,-3.26144340764104,-3.29444859058794,-2.84379106092215,0,3.29999999999999
2.762,-3.28492522525403,-3.16659250514396,-3.29311345017931,-3.84617498637632,0,3.29999999999999
2.763,-3.28142876112414,-3.10852368088181,-3.29115794166034,-3.70696825309315,0,3.29999999999999
2.764,-3.27050514829575,-3.10270255608948,-3.28637057797799,-3.12981617709112,0,3.29999999999999
2.765,-3.22523221352506,-3.14023708759771,-3.27696248647368,-2.87930754374193,0,3.29999999999999
2.766,-3.21530992622376,-2.96987802444689,-3.25955928698539,-3.00240917093827,0,3.29999999999999
2.767,-3.23034853224552,-2.89457550353743,-3.23552973783187,-3.13923798549028,0,3.29999999999999
2.768,-3.25949512338466,-2.78903380191827,-3.2194377188545,-3.0743261160059,0,3.29999999999999
2.769,-3.04637720381116,-2.87890947468186,-3.21604477568564,-2.8940301502756,0,3.29999999999999
2.77,3.30020293129755,-2.79266735877609,-2.89560154666409,-2.77971141021562,0,3.29999999999999
2.771,-3.05171875968869,-2.57770939614429,-1.70496362302897,-2.77278515950833,0,3.29999999999999
2.772,-2.41737293847972,-2.80337250002479,-0.333339253622827,-2.77230620864191,0,3.29999999999999
2.773,-2.70756876087284,-2.64926167019656,-0.489940718475937,-2.72409446019351,0,3.29999999999999
2.774,-2.89694007641612,-2.2822599403063,-2.11076170984,-2.66208150935202,0,3.29999999999999
2.775,-2.71257604788519,-2.70318105983596,-3.3427095555227,-2.58667047421435,0,3.29999999999999
2.776,-2.38613178863001,-2.49047188791674,-3.30189785813763,-2.50880923454073,0,3.29999999999999
2.777,-2.16645713976425,-2.26895774601692,-2.64986387253928,-2.48144623905377,0,3.29999999999999
2.778,-2.95769821990989,-2.63588479783166,-2.22304618574569,-2.47878241837959,0,3.29999999999999
2.779,-2.07541488366519,-2.11604373554562,-2.26356335407084,-2.44556830004489,0,3.29999999999999
2.78,-2.98476621000283,-1.62754062898316,-2.51057067583209,-2.35050232153945,0,3.29999999999999
2.781,-2.72410192377824,-2.28293843465487,-2.66577505476259,-2.15133794300338,0,3.29999999999999
2.782,-3.00107867918417,-1.82933565782201,-2.73041151977373,-1.93891361564745,0,3.29999999999999
2.783,-2.24204466189184,-1.29638363792159,-2.79106775443867,-1.85043492319556,0,3.29999999999999
2.784,-2.58666958637631,-2.45761898310536,-2.76129389075485,-1.81953346307911,0,3.29999999999999
2.785,-2.67897288245242,-1.14132201319089,-2.59972913112019,-1.77483203356296,0,3.29999999999999
2.786,-2.904930306404,-1.79880753614994,-2.49826623904619,-1.74060484918804,0,3.29999999999999
2.787,-2.63440410259388,-2.5709570948586,-2.60566347110609,-1.72337797881318,0,3.29999999999999
2.788,-1.84276840919947,-2.65067322372432,-2.73915661485464,-1.86612430384651,0,3.29999999999999
2.789,-3.04378910703231,-2.0312501639623,-2.63609615154286,-2.24757964538967,0,3.29999999999999
2.79,-2.53692960924918,-2.08907819089175,-2.42643056722333,-2.53079316938133,0,3.29999999999999
2.791,-2.9369104173946,-2.69682569214934,-2.45344415285637,-2.4362880865823,0,3.29999999999999
2.792,-3.15772257974274,-2.22309964532904,-2.72435280175048,-2.23081339468891,0,1.52109375
2.793,-3.13511157192885,-2.66251137634261,-2.99605145043628,-2.258604739387,0,0
2.794,-3.04098948477327,-2.94446250853872,-3.139620105719,-2.47280630683944,0,0
2.795,-2.98301378502938,-3.05002659451772,-3.14904826337367,-2.70705480973472,0,0
2.796,-2.85882810201767,-2.6499750941168,-3.06345006153213,-2.89552019465557,0,0
2.797,-2.90718644153472,-2.98879133709849,-2.95245410478484,-2.9656776711398,0,0
2.798,-3.09251251931545,-2.71530825770735,-2.88899475623931,-2.90011828611593,0,0
2.799,-2.9317407155438,-2.90984719607039,-2.91363622164538,-2.81168892255557,0,0
2.8,-2.98627204076347,-2.15793646187195,-2.9859683236387,-2.76352878531575,0,0
2.801,-3.18480414295035,-2.96419160988468,-3.02879242538601,-2.68855446272335,0,0
2.802,-3.05798045692687,-2.72874358584771,-3.04451590970057,-2.60110091815617,0,0
2.803,-2.63553428505788,-2.65989996205366,-3.05501571824033,-2.62477589601721,0,0
2.804,-2.80186385279295,-2.05199603712891,-2.9912994714969,-2.69876490689025,0,0
2.805,-3.14566148952948,-2.5914434544965,-2.85046200853124,-2.61311736537333,0,0
2.806,-2.83877702055349,-2.34983505411557,-2.79671446321682,-2.39833884605396,0,0
2.807,-3.09806638664206,-1.79851838673951,-2.90078998213503,-2.26499730684077,0,0
2.808,-2.57035551336315,-2.30658608358233,-3.00469216942771,-2.21449091262787,0,0
2.809,-2.86891584965145,-2.26504979450495,-2.95649005658567,-2.14775662403651,0,0
2.81,-2.35185184704662,-1.62606988333145,-2.78684033261842,-2.10253395133396,0,0
2.811,-0.121101971033518,-1.86615662473913,-2.49971615360979,-2.05683283890497,0,0
2.812,-2.1450902256027,-1.36122094418223,-1.94373597464615,-1.89972000562892,0,0
2.813,-0.918667347852678,-1.40770203789796,-1.28868196806903,-1.65585378678522,0,0
2.814,-0.41672632157387,-1.47108671321452,-0.981131704054731,-1.45042963613854,0,0
2.815,0.185206056453577,-1.0154659732569,-0.901973476291653,-1.34894418581638,0,0
2.816,0.762074759306345,-1.15277745195311,-0.532714226242529,-1.29379573874094,0,0
2.817,1.53004790997027,0.183074942402938,0.200867928394089,-1.13947985379098,0.200776150708236,0
2.818,2.11257978483673,1.48832726657966,0.995715815348331,-0.69065841885369,0.996033360793143,0
2.819,2.55517586170788,2.08599687194321,1.66294964881442,0.202505802968146,1.66318022740795,0
2.82,1.61875835590307,2.34107771383412,2.13883116191158,1.35296208784033,2.13899554758265,0
2.821,2.94315190620664,2.82273567901561,2.33564875986718,2.26518833659593,2.33596079974479,0
2.822,2.99620723372016,3.0159504264335,2.36106438491451,2.68820219184785,2.36103469129497,0
2.823,3.2136375628741,3.06010001684603,2.55025798144942,2.83005595701782,2.55015845208873,0
2.824,3.25007619742807,3.1807376741393,2.96275982950503,2.95482954892425,2.96259454280044,0
2.825,3.23768057702436,3.19814215852305,3.29400630630275,3.09982409053489,3.29400688533242,0
2.826,3.29109948096009,3.24957823438877,3.35972460343065,3.19813672982508,3.3,0
2.827,3.29523881602755,3.27097064941524,3.27913795744077,3.23493444977081,3.2788621487334,0
2.828,3.29380144244718,3.2780755643072,3.23453358765951,3.24714818623699,3.23437484372325,0
2.829,3.29573373970947,3.27814830420977,3.26682960226223,3.26297239214021,3.26712484654608,0
2.83,3.29608457094268,3.27703648771004,3.30895193633643,3.27913402515811,3.3,0
2.831,3.29899929381509,3.28512667184433,3.31488027331601,3.28464710696826,3.3,0
2.832,3.29928420574679,3.28642888860829,3.29906516953167,3.28209402189549,3.29934424391367,0
2.833,3.29888729411501,3.28790671730317,3.29039175746312,3.28119311271634,3.29047963098209,0
2.834,3.29929941064544,3.28927344489551,3.29476086062961,3.28490355900594,3.29461474485728,0
2.835,3.29952501738556,3.29063961857918,3.30117328758129,3.28913650842198,3.3,0
2.836,3.29957860138672,3.29046606822922,3.30220846522643,3.29080087688318,3.3,0
2.837,3.29963750408689,3.2904617345789,3.29985120824832,3.29060200787726,3.3,0
2.838,3.29976583526705,3.2903731223632,3.29843667773352,3.29024102640746,3.29801739385626,0
2.839,3.2999073690481,3.29074359437023,3.29899669322867,3.29030131676512,3.2993940343654,0
2.84,3.29987317729949,3.29072037196624,3.30000885632393,3.29054176179357,3.29999443368499,0
2.841,3.29981626135266,3.2908179098634,3.30028945532009,3.29071591309162,3.29999315085198,0
2.842,3.3000987150966,3.29084023345556,3.29999091259445,3.2907881309957,3.29985619874545,0
2.843,3.30028370105284,3.29074495588748,3.29978021447161,3.29080821418651,3.3,0
2.844,3.30017679645251,3.29089888127014,3.29993544044135,3.29081213488799,3.3,0
2.845,3.3000572660878,3.29085214794006,3.30021331837584,3.29081806987233,3.3,0
2.846,3.30008583504972,3.29112680607132,3.30029240261866,3.29085193409177,3.29998417930114,0
2.847,3.30008204796077,3.29089350363987,3.30016044093149,3.29092598541273,3.3,0
2.848,3.29991031869315,3.29092743233978,3.30002157249122,3.29099517725827,3.3,0
2.849,3.29995845477985,3.29105660299755,3.29997771313577,3.29100107819936,3.3,0
2.85,3.29991230602341,3.29109369775198,3.29997079719253,3.29097575404994,3.29986578459694,0
2.851,3.29991906745912,3.29102953661758,3.2999468132349,3.29099782503364,3.3,0
2.852,3.29991237670481,3.29090494532599,3.29991794807468,3.29104955839188,3.29971145537695,0
2.853,3.2999312396361,3.29099796039715,3.29990690410834,3.29104632098377,3.3,0
2.854,3.3001838319593,3.29103232653233,3.29992624270134,3.29098728832683,3.3,0
2.855,3.30028030540154,3.29104804082175,3.30000022674954,3.29095903509067,3.3,0
2.856,3.30030051007791,3.29081769518662,3.3001365106518,3.2909882607348,3.3,0
2.857,3.30038871519556,3.29083151422974,3.30027943772571,3.29099249480817,3.3,0
2.858,3.3005288414194,3.29090143787964,3.30036983539093,3.29091853036368,3.29983391631984,0
2.859,3.30077746878445,3.29080588934401,3.30043661869094,3.29083424560497,3.3,0
2.86,3.30082040016294,3.29075858844762,3.30055425422922,3.2908098954621,3.3,0
2.861,3.30070054541511,3.29081684982965,3.30071517966378,3.29081539160542,3.3,0
2.862,3.3006096764037,3.29082445816479,3.30080881420903,3.29080652204554,3.3,0
2.863,3.30048423652151,3.29070439712608,3.30075540425219,3.29079278253564,3.3,0
2.864,3.3006287215906,3.29086862711222,3.30061344381669,3.29078586362842,3.3,0
2.865,3.30061809761499,3.29068675429976,3.30051984489149,3.29078071314657,3.3,0
2.866,3.30065865681859,3.29078995785951,3.30054328143096,3.29077395092961,3.3,0
2.867,3.30053461968767,3.29055332760173,3.30062082108333,3.29075369697642,3.3,0
2.868,3.30057863446251,3.29030791761124,3.30064773101036,3.29068880531343,3.3,0
2.869,3.30049744294016,3.29029673577604,3.30059996593067,3.29054911778928,3.3,0
2.87,3.30057352421714,3.28959350812869,3.30053726452728,3.2903377799897,3.3,0
2.871,3.30067183964756,3.28948449396977,3.30052177235038,3.2900602465149,3.3,0
2.872,3.30063052304879,3.28947328940083,3.3005673365218,3.28973243053635,3.3,0
2.873,3.30058873620535,3.28701840285521,3.30063171897736,3.28935189785976,3.3,0
2.874,3.30004214718988,3.28504692407285,3.30062721554195,3.28862739650572,3.3,0
2.875,3.29904340013638,3.29084199855175,3.30042553536587,3.28747729860675,3.3,0
2.876,3.29816359515014,3.257202547393,3.29989169015164,3.2855146313267,3.29995813933279,0
2.877,3.29098019670203,3.25415776865019,3.29872704907604,3.27936886855958,3.29867030867113,0
2.878,3.29561536902653,3.2840317711851,3.29656244811069,3.26811870210781,3.2970364266525,0
2.879,3.29328270224707,3.19288347092759,3.29410682413547,3.2576464643244,3.2944826880151,0
2.88,3.28174882526637,3.08448992091845,3.29240561128584,3.24022472845519,3.29310045089252,0
2.881,3.26422108878571,3.29063712629662,3.28929599240224,3.20120485058182,3.28931862059181,0
2.882,3.2599150873668,3.08002417686363,3.28072839854303,3.16367268460852,3.28059550915448,0
2.883,3.20110818915047,2.84404827954304,3.26520690255556,3.14092274142635,3.26555908238426,0
2.884,2.88454438648099,2.69971984024576,3.22766576515106,3.06585159302832,3.22731412509519,0
2.885,2.95708748854883,1.91610698129161,3.13372607851043,2.85793580735026,3.13414750083901,0
2.886,2.08920398552496,1.17428747269321,2.95665770874131,2.46865907064113,2.9565637002645,0
2.887,0.985990694330225,0.998588055350198,2.62110533357613,1.88924519298219,2.62062045440665,0
2.888,-1.53639255700835,0.580910869046855,1.89618024504494,1.25280137504756,1.89639710362497,0
2.889,-1.18658865578517,-0.863514551796995,0.60748643562731,0.715234564674864,0.607243782492465,0
2.89,-0.892698569070303,-3.30899910787357,-0.83554741458004,0.066359928235125,0,0
2.891,-2.03217123430271,-2.30730717458233,-1.63211316934959,-1.07313310495286,0,0
2.892,-3.29930216171498,-2.36662967598173,-1.72897582557016,-2.39035769061922,0,0
2.893,-2.97198580926611,-2.91529673925929,-1.95616025498628,-3.02766312249208,0,0
2.894,-3.11496903083106,-3.00038745388671,-2.66848680533655,-2.86907569582453,0,0
2.895,3.29579272948697,-3.06322546416775,-2.99052904772088,-2.65452113850025,0,0
2.896,-3.20690947367272,-3.09797719989205,-1.94300146170522,-2.81340960931815,0,0
2.897,-3.20965742595115,-3.13776942591609,-0.459426103397915,-3.10270866554338,0,0
2.898,-3.2506330459063,-3.17090339134483,-0.680842341022703,-3.22085342056187,0,0
2.899,-3.2423907900577,-3.18854604505106,-2.58279923441163,-3.17954402588674,0,0
2.9,-3.27852122927197,-3.20185159821411,-3.99531613804504,-3.137164056425,0,0
2.901,-3.27001484038444,0.0615970948265908,-3.90367532871319,-3.0083941399366,0,0
2.902,-3.28001437747158,-3.20965034920186,-3.22164695704229,-2.47824690616817,0,0
2.903,-3.28675561086914,-3.22306287233413,-2.9574453717393,-1.8460216686829,0,0
2.904,-3.28464316001598,-3.18947389198994,-3.15934585664079,-1.99757928285655,0,0
2.905,-3.28797787403608,3.29091985492654,-3.3781856299819,-2.60617517092795,0,0
2.906,-3.29535042764963,-3.1841072872389,-3.38642617544638,-2.11919305601104,0,0
2.907,-3.28601661947288,-3.2395190318658,-3.29069588413146,-0.763418575944585,0,0
2.908,-3.29919958941896,-3.24185421644442,-3.24557646768329,-0.7519424496052,0,0
2.909,-3.2910111234171,-3.16329071772725,-3.2712927375908,-2.47446414477112,0,0
2.91,-3.28555253490839,-3.19200423223641,-3.30485855996555,-3.89574583277163,0,0
2.911,-3.2868373247732,-3.24134443540046,-3.30704047953831,-3.86349035195278,0,0
2.912,-3.28708866826476,-3.25119176932479,-3.28979336817213,-3.18997859405117,0,0
2.913,-3.28241046864507,-3.27274879257209,-3.27896739599965,-2.9112345638291,0,0
2.914,-3.29133419102174,-3.24097524689995,-3.28121510571123,-3.11832418627624,0,0
2.915,-3.28105383024717,-3.25622639659063,-3.28710113251786,-3.35271364815475,0,0
2.916,-3.27640455820794,-3.23418139492295,-3.28822002942575,-3.3619873798537,0,0
2.917,-3.27107060172273,-3.21656927573457,-3.28328614496411,-3.25050454268973,0,0
2.918,-3.27493550897683,-3.2165782481948,-3.27606091808952,-3.18550723373356,0,0
2.919,-3.29346859361122,-3.18959313630885,-3.27253960981907,-3.19553847094766,0,0
2.92,-3.27816596752641,-3.21564790908469,-3.27637383924613,-3.21881552833524,0,0
2.921,-3.27719635544836,-3.16108370398092,-3.28335081777626,-3.21563573349707,0,0
2.922,-3.26310563966569,-3.02664413178233,-3.28429388147583,-3.1869358984449,0,0
2.923,-3.27406071702115,-3.0420167568073,-3.27671946086681,-3.13461509560344,0,0
2.924,-3.23363663960802,-3.08657928156636,-3.26663969873395,-3.07033998035751,0,0
2.925,-3.0821346726375,-3.01361406056129,-3.24967046127076,-3.03210973481372,0,0
2.926,-3.23525309663726,-2.89501935111049,-3.21083041541573,-3.02715912629477,0,0
2.927,-3.2789934305661,-2.98523548527937,-3.1715813048452,-3.00984786884487,0,0
2.928,-3.13681355961555,-3.07804575357155,-3.17870946936444,-2.97109397942887,0,0
2.929,-3.15445333956274,-2.99689557828478,-3.21241670683097,-2.96603470662783,0,0
2.93,-3.26151393139021,-2.77382233599881,-3.21174997774558,-2.99713006797256,0,0
2.931,-3.2395977801527,-3.08592344366614,-3.19019569073151,-2.99011952789611,0,0
2.932,-3.18526727896809,-3.06811103024722,-3.19970666243414,-2.9479141383726,0,0
2.933,-3.24005688575614,-3.10973605106849,-3.22773832754553,-2.96601091698376,0,0
2.934,-3.0614824227303,-3.01102657633557,-3.22688594287649,-3.05258813328984,0,0
2.935,-3.15015173915873,-3.0001858850008,-3.18457053131562,-3.10445154781121,0,0
2.936,-3.26361968815199,-3.03067997242664,-3.13646432210095,-3.06945784571413,0,0
2.937,3.28140416568719,-2.8512122496848,-2.83693173420993,-2.99993218666001,0,0
2.938,-3.26871536335172,-3.20389689251629,-1.75317164805406,-2.96111149022214,0,0
2.939,-3.27198413431118,-3.17794507493891,-0.518332900051202,-2.98959504355442,0,0
2.94,-3.24590092050195,-3.02537520014171,-0.852113021007399,-3.08123410913434,0,0
2.941,-3.1922277534445,-3.00976178085723,-2.67303106242804,-3.14948561149442,0,0
2.942,-3.27275762657908,-3.17727782203829,-3.96945840581177,-3.12076932791572,0,0
2.943,-3.27608427705988,-3.17826236791087,-3.83881916437288,-3.06504122674107,0,0
2.944,-3.2820040630121,-3.21594720119305,-3.18987595174272,-3.08943363157329,0,0
2.945,-3.28191433704767,-3.23175624860192,-2.96768789094963,-3.17762300447947,0,0
2.946,-3.26799834982895,-3.23146314671688,-3.17763235243649,-3.24214563297333,0,0
2.947,-3.29419868258092,2.89147743682929,-3.37816100005044,-2.96498330216407,0,0
2.948,-3.28566124826246,2.40975218797597,-3.37204665861607,-1.60587931320427,0,0
2.949,-3.29791322877733,-3.28697123208912,-3.27965898910099,0.615008220933823,0,0
2.95,-3.29857559185912,-3.29842186560672,-3.24603037562416,1.42462335287898,0,0
2.951,-3.29883365916694,-3.29631277952501,-3.27858412259563,-0.611200180890499,0,0
2.952,-3.29690477273908,-3.30303982284688,-3.31224675662948,-3.47620210042543,0,0
2.953,-3.29904149663489,-3.30572374527869,-3.31358417786211,-4.51987623350409,0,0
2.954,-3.29943972278035,-3.30704766970503,-3.29865644658396,-3.786851535572,0,0
2.955,-3.29928811577897,-3.30738391495096,-3.29155794250632,-2.96809766507163,0,0
2.956,-3.29969349478535,-3.30936019288724,-3.2957974308115,-2.93189672680252,0,0
2.957,-3.29954933255445,-3.3079040071071,-3.3013729118533,-3.2957452119246,0,0
2.958,-3.29981836445135,-3.30846451376521,-3.30209286412917,-3.47786813688224,0,0
2.959,-3.29984492611427,-3.30715414931821,-3.29993252453365,-3.39096366456505,0,0
2.96,-3.29979671731443,-3.30869646741956,-3.29871411654069,-3.26651809408378,0,0
2.961,-3.29974776855072,-3.30877761305153,-3.2992333551757,-3.25055523728198,0,0
2.962,-3.29971996309297,-3.30836233171691,-3.30004520616304,-3.30153920322717,0,0
2.963,-3.29984600478214,-3.30862615294345,-3.30014883706097,-3.33233613311022,0,0
2.964,-3.29987607006281,-3.30932401230787,-3.29981514252628,-3.3226389587522,0,0
2.965,-3.29998898912679,-3.30920152706418,-3.29965499073824,-3.30403237394162,0,0
2.966,-3.30012485433394,-3.30939102331544,-3.29980908357214,-3.30037526214421,0,0
2.967,-3.30005346161518,-3.30952576122404,-3.30003944388135,-3.30761779787048,0,0
2.968,-3.29993846410316,-3.30937196149678,-3.30013737767795,-3.3127425955513,0,0
2.969,-3.29991486041154,-3.30965005265501,-3.30007839857305,-3.31176980925524,0,0
2.97,-3.29981154283858,-3.30957960092948,-3.29995479236452,-3.3089969106687,0,0
2.971,-3.29984381951099,-3.30962494750606,-3.29986007868312,-3.30825208224338,0,0
2.972,-3.29985380391156,-3.30958582741082,-3.2998241766679,-3.3092545982846,0,0
2.973,-3.29992001219553,-3.30960880191449,-3.29983331264889,-3.31007416871672,0,0
2.974,-3.29997684664352,-3.3097882076897,-3.29987026760472,-3.30998778777682,0,0
2.975,-3.29995615862423,-3.30965894223622,-3.29992074721493,-3.30959715986366,0,0
2.976,-3.29995390863128,-3.30969479414018,-3.29996257598811,-3.30950009562546,0,0
2.977,-3.29979776978861,-3.30944645420349,-3.29996763996168,-3.30964281827917,0,0
2.978,-3.29994108012146,-3.30949405767494,-3.29992701218141,-3.3097019214885,0,0
2.979,-3.29984900006763,-3.30926378661011,-3.29987530523869,-3.30957452322402,0,0
2.98,-3.29989753134983,-3.30912349492005,-3.29985811649196,-3.30938295173911,0,0
2.981,-3.29990455285574,-3.30906695244511,-3.29987532233902,-3.30923041753061,0,0
2.982,-3.29997361073188,-3.30771858141356,-3.29989985298925,-3.30906308593028,0,0
2.983,-3.29987243594574,-3.30875168328446,-3.29992062677501,-3.30874898808253,0,0
2.984,-3.29984818510342,-3.30815924782848,-3.29992674315271,-3.30836598627303,0,0
2.985,-3.29963591256381,-3.30667718095132,-3.29989187363104,-3.30810949173328,0,0
2.986,-3.29963637095511,-3.30593511473827,-3.29980155444172,-3.30777036417164,0,0
2.987,-3.29887407568923,-3.30610666287412,-3.29965113253166,-3.30701226239887,0,0
2.988,-3.29888814116855,-3.29970190109617,-3.29940641020583,-3.30583708788632,0,0
2.989,-3.29912840202857,-3.29064462424639,-3.29909279928715,-3.30360457134868,0,0
2.99,-3.29078255812151,-3.29069393274975,-3.2985070809364,-3.29905127421774,0,0
2.991,-3.29427230394487,-3.27345114275068,-3.29686379887797,-3.29230544734832,0,0
2.992,-3.26057692093905,-3.26610382102701,-3.29272035597761,-3.28422591658524,0,0
2.993,-3.24473454575999,-3.14025407614632,-3.28291460779096,-3.26926590841496,0,0
2.994,-3.11941145985777,-3.21015280936845,-3.25983433882079,-3.2365066675612,0,0
2.995,-2.98889134305792,-3.15557559016368,-3.20776813980462,-3.19292058968162,0,0
2.996,-2.80813968695139,-2.9281387170477,-3.10878601755989,-3.15359856132,0,0
2.997,-2.17045639178328,-2.53659045532416,-2.9389010379374,-3.07823841630326,0,0
2.998,-1.37520910233822,-1.74778050192344,-2.62798139109398,-2.8588780134662,0,0
2.999,-0.802014340689932,-0.614779945643429,-2.09094590968393,-2.37857367531987,0,0
3,1.25343781742196,0.829274055865558,-1.30223576214038,-1.55710326379337,0,0
3.001,1.60563827648133,0.800758232860768,-0.261387623947305,-0.453794750521874,0,0
3.002,2.44759214310707,2.52893432941868,0.928277124939896,0.658306700251403,0.928357517353001,0
3.003,2.96321195610165,2.99931166650468,1.96789475215712,1.57125295842887,1.96828984233772,0
3.004,3.00400428135204,3.02966143867949,2.63308629429593,2.33990020705126,2.63258793826458,0
3.005,3.27371915767873,3.10510845103933,2.96995398095424,2.95151961275041,2.96996070167517,0
3.006,3.2653525373838,3.25182903975709,3.13174708503642,3.23800359892714,3.13138231439371,0
3.007,3.27167010288772,3.2901753603957,3.22516402909877,3.23686842630893,3.22501896274777,0
3.008,3.29261345403349,3.25052975881839,3.28168280682128,3.19153316460139,3.28178363209297,0
3.009,3.29956667277353,3.27218950076431,3.29877113802503,3.22595361056999,3.29799460381023,0
3.01,3.29724064784278,3.27962514161237,3.29372454908264,3.28214596506983,3.29364591621263,0
3.011,3.29981523148412,3.28607189002768,3.29149555738184,3.29657981050231,3.29078909698015,0
3.012,3.30013736585039,3.28629752508724,3.29671900764169,3.28279115736004,3.29690962259289,0
3.013,3.30002483813834,3.28420624998044,3.30154819965124,3.27556162919324,3.3,0
3.014,3.30001114966278,3.28625085271603,3.30195787245209,3.2815439444131,3.3,0
3.015,3.30022183978542,3.28781021762378,3.30017162902175,3.28839648440413,3.3,0
3.016,3.30026333100471,3.28706172899987,3.29925230308346,3.28923061025204,3.29879522528075,0
3.017,3.30026382522743,3.28824876090038,3.29973614632699,3.28716918815916,3.3,0
3.018,3.3003193426316,3.2878750346627,3.30045393307795,3.28644175830778,3.3,0
